,app_id,german,french,spanish,brazilian,russian,italian,schinese,japanese,koreana,polish
1859,1857080,(274),(3),(0),(0),(6),(0),(5),(1),(1),(3)
1860,221910,"(32,310)","(1,127)","(1,271)",(883),"(2,480)",(478),"(1,527)",(179),(905),(406)
1861,2023360,(243),(24),(30),(24),(31),(4),(2),(0),(2),(28)
1862,1392960,(694),(15),(36),(37),(2),(1),(153),(24),(33),(3)
1863,429790,"(6,124)",(74),(239),"(1,029)",(134),(27),(13),(4),(9),(102)
1864,2082320,(64),(0),(3),(1),(1),(0),(6),(0),(2),(0)
1865,332310,"(9,462)",(550),(340),(609),"(1,370)",(228),(278),(63),(127),(790)
1866,684450,"(2,349)",(127),(101),(66),(272),(27),(454),(16),(25),(85)
1867,1933650,(171),(4),(7),(1),(26),(0),(848),(26),(15),(2)
1868,601430,"(8,506)",(457),"(1,325)",(919),"(2,581)",(208),"(8,524)",(160),(668),(344)
1869,743900,(577),(5),(190),(271),(22),(1),(167),(26),(164),(3)
1870,1293820,"(1,107)",(8),(44),(28),(39),(4),"(1,570)",(7),(45),(6)
1871,215100,"(1,292)",(9),(304),(7),(240),(2),(88),(7),(6),(0)
1872,425580,"(9,424)","(1,097)","(1,148)","(1,551)",(597),(269),"(1,279)",(74),(320),(162)
1873,311260,"(4,320)",(475),(126),(85),(460),(52),(533),(65),(213),(84)
1874,1963040,(49),(1),(1),(1),(1),(0),"(1,696)",(0),(0),(0)
1875,1946970,(532),(30),(24),(5),(12),(3),(31),(8),(3),(9)
1876,1786790,(175),(1),(7),(2),(5),(3),"(1,474)",(5),(11),(1)
1877,355790,"(2,580)",(382),(165),(91),(588),(55),(266),(44),(252),(163)
1878,48240,"(8,481)",(586),(253),(245),"(1,001)",(87),(481),(24),(129),(107)
1879,1649010,(529),(47),(34),(17),(100),(15),(116),(15),(56),(22)
1880,502280,"(1,758)",(89),(200),(103),(229),(26),(254),(8),(37),(15)
1881,979070,(990),(77),(51),(49),(219),(5),(665),(17),(18),(33)
1882,9420,"(8,105)",(391),(166),(99),"(2,122)",(62),(255),(4),(42),(232)
1883,1715130,"(1,796)",(63),(189),(109),"(1,655)",(35),(613),(18),(27),(66)
1884,427190,"(3,647)",(92),(398),(128),(182),(31),(155),(64),(104),(24)
1885,253430,"(7,444)",(176),(530),(898),(367),(79),(50),(53),(21),(66)
1886,57300,"(19,586)",(657),"(1,937)","(1,230)","(3,667)",(334),(565),(124),(431),(667)
1887,978780,"(2,986)",(17),(51),(239),(2),(1),(559),(38),(25),(6)
1888,1918040,"(1,008)",(56),(50),(47),(73),(8),(172),(29),(13),(10)
1889,1694420,(442),(9),(18),(2),(3),(0),"(1,020)",(6),(85),(11)
1890,12140,"(6,697)",(33),(682),(795),(705),(1),(268),(18),(111),(429)
1891,979640,"(1,620)",(56),(32),(58),(49),(6),(204),(10),(41),(14)
1892,790710,"(1,978)",(125),(125),(150),(325),(19),(587),(31),(39),(134)
1893,551170,"(1,652)",(31),(56),(81),(107),(7),(417),(7),(17),(11)
1894,1198090,"(1,269)",(26),(31),(40),(22),(5),(334),(26),(9),(6)
1895,2297010,(90),(3),(3),(5),(2),(1),(5),(0),(0),(1)
1896,335070,(453),(79),(25),(14),(10),(16),(43),(19),(10),(3)
1897,1603640,(336),(68),(22),(11),(19),(17),(58),(9),(6),(6)
1898,1272010,(303),(23),(9),(4),(13),(5),(54),(10),(8),(7)
1899,1481080,"(1,055)",(19),(87),(55),(18),(6),(728),(1),(60),(11)
1900,206440,"(25,426)",(936),"(3,006)","(3,159)","(4,025)","(1,440)","(23,120)",(123),"(3,710)",(644)
1901,429660,"(7,667)",(465),(760),(613),"(1,179)",(130),"(3,985)",(26),(524),(80)
1902,1668690,(920),(24),(28),(8),(58),(6),"(1,247)",(102),(210),(8)
1903,1352080,"(2,100)",(221),"(1,007)","(1,101)",(441),(121),(162),(29),(790),(40)
1904,1684930,"(3,733)",(57),(109),(64),(221),(19),(70),(9),(16),(60)
1905,495050,(653),(7),(85),(123),(22),(4),(62),(28),(57),(11)
1906,403120,"(1,692)",(13),(52),(157),(172),(11),(8),(0),(2),(5)
1907,217200,"(4,508)",(215),(846),(617),"(1,135)",(78),(32),(8),(68),(567)
1908,742300,"(1,881)",(51),(239),(461),(37),(15),(531),(52),(360),(19)
1909,1293180,"(1,938)",(83),(138),(181),(582),(3),(281),(25),(59),(50)
1910,589590,"(5,301)",(14),(211),(185),(157),(69),(194),(5),(16),(112)
1911,996770,(848),(52),(89),(107),(53),(6),(377),(15),(75),(33)
1912,206420,"(33,512)","(2,061)","(3,261)","(3,745)","(18,312)",(623),"(3,749)",(349),"(1,095)","(2,990)"
1913,246840,"(2,820)",(37),(179),(35),(36),(9),(17),(8),(3),(8)
1914,571720,(165),(22),(61),(35),(45),(6),(11),(1),(10),(4)
1915,578330,"(4,606)",(292),(221),(188),(480),(62),(184),(39),(15),(740)
1916,280160,"(5,868)",(378),(563),(631),"(1,336)",(114),(983),(64),(92),(217)
1917,2392520,(68),(14),(5),(4),(4),(2),(0),(1),(0),(1)
1918,646270,"(1,237)",(101),(112),(69),(523),(23),(367),(10),(118),(200)
1919,363970,"(29,878)","(2,098)","(2,343)","(2,888)","(8,301)",(219),"(5,985)",(307),(382),"(2,262)"
1920,1105500,"(2,543)",(43),(115),(79),(91),(18),(409),(48),(221),(46)
1921,2432110,(52),(1),(0),(1),(2),(0),(161),(8),(4),(0)
1922,1238060,"(4,208)",(132),(728),(482),"(1,870)",(79),"(1,027)",(33),(225),(186)
1923,40960,"(2,457)",(129),(130),(64),(618),(63),(421),(9),(7),(211)
1924,38400,"(10,742)",(295),(949),(403),"(2,741)",(132),(321),(31),(84),(372)
1925,1088710,"(3,906)",(68),(180),(107),(176),(33),(751),(76),(312),(74)
1926,842180,(660),(87),(58),(27),(216),(33),(326),(1),(4),(96)
1927,1082430,"(8,504)",(93),(319),(200),(102),(29),"(1,164)",(30),(78),(31)
1928,1078760,(641),(54),(37),(30),(107),(8),(55),(27),(13),(43)
1929,811320,"(1,387)",(19),(16),(5),(49),(1),(16),(7),(14),(13)
1930,752480,(466),(25),(24),(17),(42),(3),(38),(10),(17),(11)
1931,909660,(797),(13),(10),(6),(39),(6),(51),(1),(0),(5)
1932,699170,"(3,865)",(223),(163),(276),(164),(30),(374),(74),(31),(16)
1933,857980,"(3,579)",(105),(92),(45),(506),(22),(183),(48),(79),(42)
1934,814540,"(7,596)",(138),(377),(338),"(1,617)",(39),"(2,097)",(66),(343),(306)
1935,1353300,"(1,996)",(104),(464),"(1,366)",(362),(31),(150),(33),(44),(122)
1936,1199030,"(4,139)",(229),(132),(68),(425),(21),"(1,008)",(7),(26),(201)
1937,1901370,(981),(17),(103),(57),(32),(19),(651),(158),(510),(12)
1938,15620,"(6,665)",(560),(478),(145),"(1,411)",(152),(420),(11),(89),(533)
1939,389430,"(1,673)",(44),(469),(136),(53),(5),(30),(10),(14),(86)
1940,801630,"(2,760)",(26),(130),(137),(40),(10),(191),(38),(91),(8)
1941,1982340,(305),(40),(12),(9),(12),(3),(28),(6),(6),(3)
1942,1049890,"(2,725)",(39),(170),(131),(176),(24),"(2,702)",(963),(341),(27)
1943,330390,"(1,433)",(86),(59),(102),(108),(14),(188),(56),(57),(8)
1944,874260,"(5,689)",(205),(114),(40),(451),(22),(873),(28),(263),(26)
1945,1280780,"(1,886)",(53),(48),(12),(35),(13),(110),(14),(22),(31)
1946,1367590,"(2,092)",(162),(611),(405),(471),(67),(143),(27),(18),(19)
1947,1202900,"(2,635)",(94),(183),(167),(157),(22),(706),(51),(267),(16)
1948,977880,"(3,201)",(217),(249),(310),(166),(29),"(8,778)",(159),(73),(15)
1949,1154840,(943),(23),(22),(5),(31),(9),(15),(3),(3),(14)
1950,824600,"(3,045)",(36),(80),(31),(146),(12),(35),(6),(17),(54)
1951,2311190,"(1,375)",(40),(145),(87),(98),(19),(21),(8),(106),(76)
1952,319910,"(3,199)",(446),(290),(503),"(1,036)",(127),"(1,553)",(35),(110),(158)
1953,1282410,"(1,123)",(63),(86),(39),(276),(31),(386),(3),(15),(89)
1954,1629530,"(1,105)",(13),(34),(61),(55),(1),(7),(4),(2),(7)
1955,688130,"(3,978)",(24),(46),(148),(58),(6),(97),(316),(408),(54)
1956,1173780,"(1,282)",(45),(64),(49),(28),(17),(101),(121),(31),(8)
1957,1076200,"(1,871)",(244),(61),(29),(133),(20),(300),(61),(197),(23)
1958,528230,"(9,513)",(101),(140),(100),(719),(32),(672),(79),(155),(136)
1959,113200,"(30,807)","(1,727)","(3,501)","(2,495)","(7,110)",(685),"(2,911)",(160),"(1,897)","(2,293)"
1960,1021100,(509),(27),(21),(16),(34),(5),(183),(2),(6),(35)
1961,38410,"(7,670)",(229),(327),(209),"(2,590)",(47),(298),(15),(74),(271)
1962,1793260,(69),(3),(3),(3),(8),(0),(16),(0),(1),(1)
1963,997380,(552),(5),(13),(6),(5),(2),(2),(0),(1),(8)
1964,230190,"(5,245)",(268),(133),(28),(407),(74),(581),(43),(33),(150)
1965,1743850,"(1,686)",(13),(39),(12),(39),(4),(19),(11),(2),(7)
1966,1465070,"(1,560)",(24),(12),(0),(11),(6),(8),(37),(154),(2)
1967,939850,"(4,616)",(420),(277),(158),"(1,799)",(100),"(1,222)",(28),(166),(112)
1968,1273260,(514),(3),(10),(14),(25),(3),(50),(9),(45),(9)
1969,1026680,"(2,178)",(172),(267),(129),(46),(99),(212),(109),(37),(24)
1970,2539960,(356),(2),(5),(2),(1),(1),(0),(0),(1),(5)
1971,490920,"(1,168)",(63),(37),(11),(157),(12),(43),(12),(6),(22)
1972,1182620,"(2,988)",(66),(231),(453),(839),(142),"(3,502)",(7),(775),(108)
1973,1580790,(468),(13),(83),(55),(36),(8),(403),(12),(16),(4)
1974,1468810,"(3,109)",(46),(63),(179),(201),(5),"(211,115)",(53),(728),(24)
1975,1031140,"(1,300)",(89),(92),(23),(438),(12),(318),(4),(12),(41)
1976,1386780,(798),(49),(23),(15),(62),(8),(95),(7),(7),(17)
1977,1549180,"(6,336)","(1,070)",(479),(418),"(4,770)",(61),"(1,361)",(187),"(1,787)",(251)
1978,587620,"(4,715)",(309),(235),(430),(75),(39),"(1,190)",(196),(2),(48)
1979,822240,"(2,008)",(52),(94),(183),(195),(1),(35),(4),(3),(27)
1980,794860,(407),(38),(18),(15),(19),(8),(6),(0),(1),(6)
1981,1194630,"(3,879)",(314),(178),(112),"(1,322)",(72),(636),(23),(89),(67)
1982,981600,"(1,150)",(82),(128),(245),(569),(27),(329),(11),(48),(124)
1983,842100,"(1,337)",(75),(267),(124),(429),(100),(406),(12),(16),(21)
1984,1566200,"(1,393)",(78),(7),(2),(62),(1),(9),(3),(1),(2)
1985,1894430,(840),(122),(24),(23),(57),(11),(207),(18),(75),(13)
1986,1079800,"(3,025)",(70),(40),(14),(129),(10),(81),(24),(74),(19)
1987,1125240,(808),(12),(3),(5),(26),(6),(4),(1),(4),(6)
1988,1866430,(67),(0),(1),(1),(0),(0),(1),(3),(3),(1)
1989,270150,"(5,718)",(223),(182),(230),(709),(65),"(6,343)",(39),(195),(143)
1990,2130460,(389),(18),(30),(12),(4),(5),(418),(45),(14),(3)
1991,248820,"(21,252)",(549),(878),"(1,051)","(1,585)",(153),"(1,347)",(277),"(1,006)",(191)
1992,1931020,(717),(2),(5),(2),(5),(2),(5),(0),(1),(2)
1993,1730590,"(1,441)",(99),(43),(41),(223),(9),(61),(20),(16),(18)
1994,1491340,(705),(2),(2),(9),(6),(3),(6),(8),(2),(4)
1995,1368030,"(1,370)",(78),(166),(125),(254),(15),"(1,983)",(123),(190),(26)
1996,1022450,"(7,149)",(719),(719),(257),"(3,475)",(171),"(1,907)",(23),(182),"(1,793)"
1997,894940,"(5,378)",(82),(152),(154),(50),(15),(99),(15),(35),(43)
1998,798460,"(2,308)",(120),(217),(220),(196),(54),(161),(34),(45),(7)
1999,368360,"(4,000)",(424),(363),(371),"(1,665)",(170),"(1,041)",(61),(659),"(1,320)"
2000,1571100,(276),(4),(45),(32),(1),(2),(107),(12),(73),(13)
2001,71250,"(8,869)",(174),"(1,193)",(910),(960),(53),(65),(8),(87),(132)
2002,360430,"(22,733)","(1,423)","(1,517)","(1,269)","(5,705)",(512),"(6,198)",(118),(604),"(1,894)"
2003,246580,"(2,897)",(61),(81),(28),(88),(26),(98),(9),(28),(19)
2004,819030,(370),(4),(39),(11),(51),(6),(496),(49),(64),(3)
2005,946030,(269),(3),(10),(8),(26),(3),(18),(5),(0),(2)
2006,2443360,(317),(4),(2),(1),(5),(3),(1),(1),(0),(1)
2007,252110,"(2,110)",(86),(128),(156),(130),(24),(484),(24),(230),(27)
2008,897450,"(2,617)",(197),(283),(585),(455),(28),(677),(72),(255),(187)
2009,1879330,(346),(5),(5),(22),(8),(0),(997),(37),(19),(2)
2010,1543030,(785),(20),(16),(23),(13),(3),"(13,790)",(20),(20),(6)
2011,834910,"(25,833)","(1,760)","(2,604)",(741),"(2,717)",(252),"(4,669)",(176),(278),(376)
2012,1229380,"(8,307)",(208),(537),(523),(334),(80),(404),(68),(86),(144)
2013,800270,"(4,011)",(408),(211),(85),(129),(88),(86),(31),(116),(110)
2014,1118240,"(2,119)",(101),(97),(116),(171),(15),(162),(17),(4),(19)
2015,1732190,"(1,184)",(54),(116),(143),(62),(9),"(2,623)",(212),(72),(15)
2016,1824580,(239),(10),(6),(16),(4),(0),(65),(28),(40),(2)
2017,250520,"(4,407)",(77),(65),(52),(440),(30),(100),(12),(36),(86)
2018,555950,"(2,464)",(38),(208),(155),(157),(10),(928),(66),(359),(79)
2019,224480,"(6,794)",(191),(178),(196),(851),(54),(295),(62),(177),(140)
2020,300,"(10,504)",(942),"(1,073)",(955),"(3,217)",(105),(803),(25),(258),(361)
2021,1609230,"(1,285)",(13),(14),(18),(18),(1),(30),(2),(2),(4)
2022,1293300,(59),(1),(1),(0),(3),(0),(5),(1),(0),(0)
2023,651670,"(1,527)",(103),(74),(51),(151),(7),(276),(25),(86),(13)
2024,614570,"(5,250)",(330),(292),(204),"(1,283)",(105),"(2,047)",(31),(270),(200)
2025,1296830,"(1,013)",(20),(27),(19),(59),(4),"(25,536)",(13),(55),(15)
2026,722180,"(1,395)",(56),(36),(11),(48),(13),(50),(11),(14),(10)
2027,2111630,(138),(11),(4),(3),(2),(5),(55),(424),(17),(1)
2028,40100,"(7,550)",(469),(395),(191),"(1,333)",(108),(399),(12),(48),(357)
2029,332570,"(6,288)",(30),(265),(659),(114),(18),(335),(28),(818),(86)
2030,893050,(398),(16),(13),(4),(7),(3),(8),(1),(0),(6)
2031,1125390,(354),(11),(6),(10),(14),(1),(8),(9),(9),(4)
2032,2213300,(66),(9),(6),(5),(2),(1),(48),(0),(0),(2)
2033,2430690,(18),(0),(0),(0),(0),(0),(179),(4),(0),(0)
2034,571260,(769),(49),(289),(277),(35),(11),"(1,937)",(36),(176),(6)
2035,2630,"(4,174)",(205),(585),(405),(505),(96),(158),(14),(129),(376)
2036,858210,"(7,169)",(147),(85),(98),(200),(21),"(1,518)",(128),(216),(78)
2037,493840,"(1,559)",(45),(236),(245),(51),(22),(177),(23),(53),(18)
2038,2305790,(765),(40),(175),(48),(126),(12),(1),(5),(1),(72)
2039,1485080,"(3,309)",(64),(136),(256),(158),(19),(18),(6),(13),(79)
2040,589360,"(5,456)",(407),(638),(374),(602),(136),"(1,233)",(161),(452),(70)
2041,257850,"(12,096)",(369),(668),(496),(888),(113),(732),(134),(375),(86)
2042,550470,(890),(229),(357),(38),(146),(134),(29),(6),(53),(513)
2043,1579380,"(1,252)",(63),(94),(52),(141),(27),"(1,480)",(20),(159),(54)
2044,577940,"(2,065)",(107),(585),(509),(407),(32),(57),(10),(13),(17)
2045,672680,"(2,053)",(237),(250),(229),(506),(98),(54),(20),(13),(307)
2046,960690,"(4,274)",(74),(204),(125),(119),(18),"(1,103)",(262),(365),(33)
2047,2247820,(82),(19),(1),(0),(2),(0),(3),(1),(0),(1)
2048,1730250,(355),(34),(24),(5),(4),(2),(28),(5),(1),(18)
2049,1432320,(159),(13),(5),(5),(18),(0),(10),(2),(1),(7)
2050,663090,(551),(2),(31),(29),(85),(2),(288),(5),(16),(5)
2051,384180,"(3,536)",(406),(138),(155),(255),(44),(429),(10),"(1,704)",(50)
2052,39120,"(7,440)",(545),(295),(400),"(1,151)",(69),(125),(5),(26),(132)
2053,553210,(562),(45),(29),(12),(298),(10),(204),(7),(12),(18)
2054,1364290,"(1,446)",(51),(33),(166),(58),(5),(61),(2),(7),(17)
2055,885000,"(1,128)",(35),(21),(15),(44),(7),(36),(15),(13),(7)
2056,2063610,(83),(132),(19),(1),(0),(8),(3),(1),(0),(2)
2057,1380910,(742),(27),(7),(9),(27),(1),(26),(25),(2),(5)
2058,45760,"(6,986)",(583),(979),"(1,819)",(461),(98),"(1,193)",(241),(202),(116)
2059,1372530,"(1,157)",(49),(59),(25),(83),(3),(186),(14),(67),(105)
2060,1644960,"(15,540)",(722),(980),"(1,132)",(316),(249),"(15,406)",(93),(505),(449)
2061,963710,"(2,477)",(18),(55),(52),(97),(8),(9),(5),(14),(23)
2062,1843940,(448),(4),(12),(31),(24),(3),(145),(62),(20),(1)
2063,1390190,(810),(37),(16),(23),(10),(4),(40),(12),(7),(7)
2064,13570,"(3,031)",(109),(174),(121),(306),(55),(43),(17),(46),(43)
2065,1755920,(244),(24),(31),(18),(90),(2),(27),(17),(15),(5)
2066,250260,"(5,984)",(91),(101),(52),(226),(36),(52),(18),(31),(42)
2067,258970,"(6,344)",(414),(452),(575),(435),(78),(232),(48),(82),(69)
2068,956680,"(2,105)",(67),(53),(33),(32),(25),(672),(175),(67),(13)
2069,366250,"(1,010)",(52),(579),(348),(156),(88),(510),(38),(169),(23)
2070,1589120,(602),(42),(36),(56),(65),(4),(202),(4),(77),(33)
2071,283940,(474),(11),(2),(9),(37),(1),(1),(2),(15),(1)
2072,223100,"(7,682)",(375),(519),(422),"(2,836)",(162),"(1,660)",(120),(136),(308)
2073,1766100,(495),(20),(70),(34),(27),(16),(242),(15),(31),(12)
2074,1874170,"(1,478)",(57),(22),(5),(32),(12),(23),(7),(6),(11)
2075,1867530,(501),(16),(6),(21),(21),(6),(26),(6),(8),(2)
2076,335240,"(7,740)",(492),"(2,187)","(5,259)","(1,725)",(52),(753),(46),(103),"(1,827)"
2077,1812300,(488),(28),(6),(4),(34),(1),(31),(11),(7),(5)
2078,2140850,(14),(0),(1),(0),(1),(0),(216),(7),(0),(0)
2079,675260,"(3,758)",(187),(359),(357),"(1,130)",(33),(797),(1),(30),(143)
2080,222480,"(4,538)",(316),"(1,222)","(1,338)","(1,301)",(138),"(1,649)",(188),(257),(186)
2081,1608700,(543),(33),(22),(20),(42),(3),(124),(25),(41),(4)
2082,469610,"(1,780)",(23),(26),(12),(68),(1),(31),(1),(5),(16)
2083,2001340,(116),(7),(5),(0),(11),(0),(5),(7),(3),(0)
2084,1266030,(943),(5),(7),(8),(12),(4),(11),(1),(3),(4)
2085,2382250,(42),(1),(0),(0),(0),(0),(59),(39),(4),(1)
2086,577690,"(1,765)",(27),(124),(69),(194),(6),(18),(2),(31),(30)
2087,1590230,(370),(7),(6),(0),(1),(1),(4),(1),(0),(0)
2088,602520,"(2,478)",(34),(162),(88),(489),(10),"(7,444)",(73),(182),(53)
2089,603850,"(7,873)",(425),"(1,196)","(1,582)","(3,454)",(277),"(2,162)",(60),(594),"(8,702)"
2090,494430,"(1,447)",(68),(194),(301),(158),(27),(95),(38),(34),(20)
2091,983970,"(2,241)",(252),(226),(187),(563),(24),(469),(23),(20),(44)
2092,9480,"(11,581)",(410),(807),(679),"(2,296)",(140),(445),(104),(154),(882)
2093,2302990,(171),(2),(5),(0),(8),(1),(6),(2),(0),(1)
2094,1891700,"(1,737)",(99),(284),(691),"(1,125)",(27),(457),(69),(75),(353)
2095,1360000,"(3,503)",(206),(91),(207),(532),(24),(246),(32),(133),(125)
2096,1371720,(682),(35),(44),(58),(90),(15),(882),(21),(142),(4)
2097,787810,"(1,526)",(133),(96),(126),(51),(16),(267),(35),(21),(14)
2098,1058650,"(5,276)",(225),(155),(96),(245),(52),(478),(17),(53),(80)
2099,2111870,(92),(3),(1),(1),(20),(0),(81),(4),(58),(0)
2100,1369370,(535),(14),(14),(9),(24),(6),(56),(2),(4),(8)
2101,2275150,(279),(8),(20),(19),(31),(1),(24),(3),(0),(5)
2102,1134100,"(1,896)",(147),(121),(34),(252),(27),(71),(3),(4),(130)
2103,1410640,"(1,271)",(373),(108),(28),(411),(95),(175),(12),(29),(164)
2104,1730680,"(1,100)",(16),(60),(28),(2),(12),(26),(29),(17),(6)
2105,21000,"(4,704)",(116),(959),"(1,218)",(539),(34),(131),(8),(30),(330)
2106,2443780,(106),(0),(2),(0),(0),(0),(0),(0),(1),(0)
2107,1147550,"(5,337)",(173),(175),(191),"(1,199)",(21),"(2,105)",(10),(11),(86)
2108,2058750,(154),(11),(4),(4),(0),(0),(2),(0),(0),(1)
2109,1620340,"(1,368)",(10),(36),(19),(60),(7),(10),(3),(3),(6)
2110,1692250,"(13,428)","(1,384)","(1,774)","(1,194)",(284),(547),"(1,086)",(66),(109),(850)
2111,544730,"(9,405)",(295),(969),(204),(210),(53),(134),(56),(56),(181)
2112,609320,"(7,361)",(480),(471),(399),"(1,871)",(136),"(2,604)",(138),(383),(125)
2113,392470,(471),(5),(14),(17),(13),(2),(8),(1),(19),(1)
2114,1675900,"(3,117)",(383),(264),(240),(76),(56),"(1,277)",(816),(149),(54)
2115,2620,"(2,789)",(117),(326),(273),(370),(59),(152),(13),(134),(162)
2116,1866180,"(3,535)",(100),(266),(190),(194),(12),(561),(59),(305),(71)
2117,2087030,"(16,974)",(804),(620),"(1,067)","(1,161)",(188),"(1,446)",(471),(90),(431)
2118,1148590,"(4,078)",(100),(516),(244),(522),(55),(116),(10),(47),(104)
2119,1233410,(240),(30),(11),(130),(39),(3),(25),(2),(13),(7)
2120,406550,"(1,307)",(31),(42),(28),(69),(13),(73),(10),(47),(18)
2121,2072660,(98),(1),(0),(1),(2),(1),(2),(1),(0),(1)
2122,1123050,"(2,179)",(91),(163),(113),(336),(56),(866),(43),(111),(31)
2123,40950,"(3,984)",(201),(257),(286),"(1,432)",(193),(629),(62),(38),"(1,157)"
2124,574980,"(2,711)",(58),(303),(107),(227),(13),(217),(15),(30),(30)
2125,1260520,"(1,451)",(67),(57),(18),(35),(1),(804),(76),(79),(8)
2126,236690,"(5,962)",(993),(459),(36),(424),(122),(91),(9),(13),(96)
2127,603390,(268),(12),(10),(77),(70),(1),(177),(16),(55),(3)
2128,2288070,(75),(3),(7),(7),(5),(1),(10),(7),(3),(0)
2129,1426450,"(3,644)",(208),(190),(66),(204),(31),(782),(15),(136),(103)
2130,1924170,(217),(32),(8),(7),(7),(17),(10),(3),(2),(3)
2131,329430,"(5,418)",(323),(760),"(1,023)","(1,183)",(127),(739),(53),(80),(123)
2132,604540,"(3,235)",(287),(162),(57),(456),(31),(836),(29),(114),(37)
2133,735280,"(1,090)",(70),(46),(9),(45),(30),(63),(1),(15),(64)
2134,285160,"(3,883)",(281),(446),(625),"(1,161)",(76),(107),(9),(48),"(1,259)"
2135,"292030,378649,378648","(233,297)","(12,658)","(20,412)","(41,227)","(109,994)","(3,410)","(169,435)","(1,311)","(14,908)","(38,183)"
2136,1457080,(862),(81),(160),(198),(76),(16),(133),(14),(63),(56)
2137,553520,"(1,203)",(33),(50),(31),(303),(24),(129),(4),(3),(35)
2138,1337920,(100),(10),(6),(4),(8),(2),(49),(2),(27),(12)
2139,282440,"(8,724)",(312),(714),(334),"(2,848)",(279),(144),(39),(104),(428)
2140,1238820,"(3,310)",(130),(510),(396),"(1,108)",(34),"(1,635)",(57),(218),(396)
2141,267530,"(2,256)",(127),(175),(208),(545),(34),(51),(15),(45),(480)
2142,1829980,(270),(1),(2),(5),(0),(0),"(2,231)",(30),(15),(2)
2143,40800,"(17,272)","(1,239)","(2,476)","(1,332)","(5,126)",(271),"(1,226)",(145),(456),(894)
2144,367450,"(6,386)",(158),(841),(833),(704),(44),"(4,399)",(107),(652),(318)
2145,285190,"(12,337)",(945),(543),(163),"(2,920)",(208),"(2,163)",(8),(526),(366)
2146,958400,"(2,061)",(220),(131),(81),(191),(50),(106),(54),(63),(60)
2147,2458940,(83),(1),(3),(2),(1),(0),(36),(3),(27),(0)
2148,1131620,(766),(17),(16),(9),(10),(4),(25),(79),(17),(7)
2149,1859470,(509),(6),(71),(30),(5),(15),(10),(7),(3),(4)
2150,1683340,(504),(22),(11),(3),(28),(6),(54),(6),(22),(5)
2151,1799370,(765),(31),(95),(74),(42),(3),(92),(56),(14),(3)
2152,2007530,(640),(22),(13),(19),(40),(5),(199),(22),(10),(4)
2153,1868170,(34),(2),(1),(0),(0),(1),(38),(20),(6),(0)
2154,1634150,"(1,827)",(91),(171),(113),(245),(28),"(1,467)",(72),(332),(25)
2155,1953520,"(1,069)",(205),(171),(50),(114),(52),(114),(36),(38),(79)
2156,440650,"(4,074)",(114),(58),(59),(98),(6),(80),(12),(12),(34)
2157,654880,"(4,948)",(50),(77),(71),(110),(10),(191),(8),(24),(26)
2158,1427340,(509),(3),(12),(6),(2),(1),(5),(0),(1),(6)
2159,303310,"(1,338)",(45),(24),(38),(126),(14),"(1,739)",(48),(38),(10)
2160,222940,"(2,238)",(137),(847),(968),(78),(37),"(4,113)",(86),(554),(13)
2161,350640,"(3,629)",(360),(442),(475),"(1,386)",(125),"(3,045)",(43),(341),(262)
2162,1150640,"(2,702)",(146),(109),(130),(10),(74),(96),(104),(2),(8)
2163,1163060,(17),(0),(0),(0),(0),(0),(0),(1),(0),(0)
2164,397950,"(10,402)",(206),(369),(345),(946),(32),(382),(41),(107),(405)
